lake,system,month,WL,RegFlow,R,P,Evap,SWE,T
Rainy,Nelson-Winnipeg,2022-06-01,,1410.0,84.48548382148147,69.10652155056596,68.87305062264204,6.824145248884861e-06,16.239892578125023
Rainy,Nelson-Winnipeg,2022-07-01,338.299,1070.0,35.373077378608286,124.91310900077224,106.75515560433269,-7.34536442717226e-22,19.787500000000023
Rainy,Nelson-Winnipeg,2022-08-01,337.64300000000003,466.0,22.57010620087385,110.0918420124799,105.77559866942465,-7.34536442717226e-22,19.734033203125023
Rainy,Nelson-Winnipeg,2022-09-01,337.47900000000004,259.0,9.717555076349527,47.72550193592906,39.620044408366084,-7.34536442717226e-22,15.259545898437523
Rainy,Nelson-Winnipeg,2022-10-01,337.363,270.0,10.938902443740517,24.219847458880395,28.38981949025765,0.864240457303822,7.581292724609398
Rainy,Nelson-Winnipeg,2022-11-01,337.21000000000004,175.0,10.476582683622837,32.77229843661189,22.850774112157524,18.131621181964874,-0.7537292480468523
Rainy,Nelson-Winnipeg,2022-12-01,337.211,174.0,10.226639540633187,30.555048841051757,9.074092988157645,63.63435834646225,-10.734045410156227
Rainy,Nelson-Winnipeg,2023-01-01,337.11699999999996,198.0,9.121959301410243,12.376662896713242,2.6276802891516127,100.54733604192734,-9.327886962890602
Rainy,Nelson-Winnipeg,2023-02-01,337.0905,163.0,7.193246623501182,24.64268123731017,3.021720505785197,122.06094712018967,-11.178839111328102
Rainy,Nelson-Winnipeg,2023-03-01,336.943,301.0,6.8775458203163,21.8202595715411,6.115461947047152,153.57935428619385,-6.407873535156227
Rainy,Nelson-Winnipeg,2023-04-01,336.9135,332.0,10.797656723298132,53.974881302565336,7.031052955426276,136.8439644575119,0.18499145507814774
Rainy,Nelson-Winnipeg,2023-05-01,337.4705,720.0,55.84754957817495,21.73256571404636,15.6709369039163,21.11010253429413,12.688256835937523
Rainy,Nelson-Winnipeg,2023-06-01,337.582,570.0,31.33816528134048,28.08480814564973,23.54665193706751,-7.34536442717226e-22,19.660821533203148
Rainy,Nelson-Winnipeg,2023-07-01,337.596,184.0,14.753318188013509,35.00295476987958,43.550214264541864,-7.34536442717226e-22,19.003045654296898
Rainy,Nelson-Winnipeg,2023-08-01,337.568,131.0,8.888374868547544,42.62302932329476,39.39508553594351,-7.34536442717226e-22,18.971917724609398
Rainy,Nelson-Winnipeg,2023-09-01,337.478,104.0,6.553429848281667,33.59635476954281,31.793355010449886,-7.34536442717226e-22,16.707055664062523
Rainy,Nelson-Winnipeg,2023-10-01,337.3665,148.0,6.193934677867219,48.249196843244135,30.83739278372377,1.460205065086484,8.123620605468773
Rainy,Nelson-Winnipeg,2023-11-01,337.23900000000003,177.0,7.1693975769449025,23.220908478833735,21.17171825375408,11.97987049818039,-0.36719360351560226
Rainy,Nelson-Winnipeg,2023-12-01,337.1245,111.0,9.1900271945633,23.407614207826555,8.323461428517476,10.053738951683044,-2.0900634765624773
Rainy,Nelson-Winnipeg,2024-01-01,337.1725,,10.51281881518662,14.637110609328374,4.172363813268021,22.27655053138733,-9.631018066406227
Rainy,Nelson-Winnipeg,2024-02-01,337.12850000000003,,9.857175056822598,13.17861778079532,3.8311359530780464,20.618019625544548,-5.723822021484352
Rainy,Nelson-Winnipeg,2024-03-01,337.07349999999997,,19.29966069292277,49.63458620477468,16.891386243514717,25.033006444573402,-4.562811279296852
Rainy,Nelson-Winnipeg,2024-04-01,337.1435,,20.888933795504272,54.442413384094834,27.783417608588934,13.756298460066319,3.3396850585937727
Rainy,Nelson-Winnipeg,2024-05-01,337.512,,38.2282315986231,131.21251575648785,48.517505871132016,0.23112015333026648,10.082147216796898
Rainy,Nelson-Winnipeg,2024-06-01,337.66650000000004,,50.95656495541334,124.31274633854628,76.13158319145441,-7.34536442717226e-22,16.174371337890648
Rainy,Nelson-Winnipeg,2024-07-01,337.76800000000003,,42.73389035370201,100.25290842168033,109.26935775205493,-7.34536442717226e-22,20.610559082031273
Rainy,Nelson-Winnipeg,2024-08-01,337.595,,31.65168850682676,84.66867473907769,111.06618773192167,-7.34536442717226e-22,19.652215576171898
Rainy,Nelson-Winnipeg,2024-09-01,337.52200000000005,,22.05400785896927,41.063823737204075,85.1525366306305,-7.34536442717226e-22,18.518487548828148
Rainy,Nelson-Winnipeg,2024-10-01,337.3485,,17.652624286711216,45.78954284079373,70.64095605164766,0.0189404163393192,9.762506103515648
Rainy,Nelson-Winnipeg,2024-11-01,337.24800000000005,,14.243116602301598,56.43614684231579,43.21677843108773,2.391108777374029,2.1286560058593977
Rainy,Nelson-Winnipeg,2024-12-01,337.1905,,13.190143916290253,59.987737564370036,27.06206386210397,46.15234211087227,-7.367926025390602
Lake of the Woods,Nelson-Winnipeg,1994-01-01,322.796,409.0,17.227706324774772,17.141456017270684,3.831489782896824,58.76116454601288,-22.243475341796852
Lake of the Woods,Nelson-Winnipeg,1994-02-01,322.69875,430.0,13.397230068221688,15.489584300667048,4.111064481548965,62.43124231696129,-16.158361816406227
Lake of the Woods,Nelson-Winnipeg,1994-03-01,322.56,455.0,13.343037513550371,29.298418725375086,17.441835312638432,41.784245520830154,-3.0444091796874773
Lake of the Woods,Nelson-Winnipeg,1994-04-01,322.46475,321.0,15.61026438139379,68.39922862127423,23.138903779909015,24.2575965821743,1.6436706542968977
Lake of the Woods,Nelson-Winnipeg,1994-05-01,322.54400000000004,252.0,26.499169587623328,73.3621777035296,33.251888933591545,0.8528512553311884,9.375054931640648
Lake of the Woods,Nelson-Winnipeg,1994-06-01,322.6845,251.0,32.398944022133946,143.39845161885023,48.10406710021198,-7.345365906286457e-22,16.296868896484398
Lake of the Woods,Nelson-Winnipeg,1994-07-01,323.00475,521.0,31.600731192156672,134.09524178132415,85.08505951613188,-7.345365906286457e-22,18.272119140625023
Lake of the Woods,Nelson-Winnipeg,1994-08-01,323.12225,625.0,33.45979982987046,125.44502830132842,111.13082990050316,-7.345365906286457e-22,17.743005371093773
Lake of the Woods,Nelson-Winnipeg,1994-09-01,323.09400000000005,511.0,33.46255514770746,98.62238075584173,86.16690058261156,-7.345365906286457e-22,15.539086914062523
Lake of the Woods,Nelson-Winnipeg,1994-10-01,323.03575,494.0,32.14305127039552,74.45202907547355,73.7242994364351,0.3445114125497639,8.917718505859398
Lake of the Woods,Nelson-Winnipeg,1994-11-01,323.03650000000005,521.0,31.495336443185806,61.12487521022558,66.32776698097587,3.9815078489482403,1.0108886718750227
Lake of the Woods,Nelson-Winnipeg,1994-12-01,323.01975000000004,583.0,31.173115596175194,23.10947421938181,34.465611330233514,22.404788061976433,-5.960455322265602
Lake of the Woods,Nelson-Winnipeg,1995-01-01,322.91975,577.0,26.067481376230717,32.135985093191266,8.13940609805286,39.47284072637558,-12.616827392578102
Lake of the Woods,Nelson-Winnipeg,1995-02-01,322.76825,577.0,19.136866321787238,29.015646316111088,7.422023685649037,61.44089996814728,-13.667089843749977
Lake of the Woods,Nelson-Winnipeg,1995-03-01,322.653,491.0,21.537262422498316,20.94604028388858,10.21288611809723,42.5267368555069,-4.106726074218727
Lake of the Woods,Nelson-Winnipeg,1995-04-01,322.68075,475.0,18.39069533161819,41.102408431470394,24.02141864877194,16.459757462143898,-0.05777587890622726
Lake of the Woods,Nelson-Winnipeg,1995-05-01,322.694,309.0,21.544729184824973,66.73151953145862,35.446896916255355,0.3939756425097585,8.627587890625023
Lake of the Woods,Nelson-Winnipeg,1995-06-01,322.68825000000004,222.0,19.388051005080342,58.43243678100407,50.51679443567991,0.0007639226282663003,18.856408691406273
Lake of the Woods,Nelson-Winnipeg,1995-07-01,322.75025000000005,156.1,21.266946860123426,159.21728452667594,97.36696328036487,-7.345365906286457e-22,19.234674072265648
Lake of the Woods,Nelson-Winnipeg,1995-08-01,322.7815,153.5,19.13596031954512,107.95942274853587,126.4980691485107,-7.345365906286457e-22,20.294671630859398
Lake of the Woods,Nelson-Winnipeg,1995-09-01,322.73375,144.2,17.270537791773677,107.08055924624205,107.45093459263444,0.02135935574187897,13.641046142578148
Lake of the Woods,Nelson-Winnipeg,1995-10-01,322.7875,305.0,24.344167788513005,98.95649226382375,78.00053479149938,3.3603589981794357,6.447991943359398
Lake of the Woods,Nelson-Winnipeg,1995-11-01,322.9315,559.0,28.67885457817465,62.87389900535345,66.00525230169296,34.61228311061859,-6.511816406249977
Lake of the Woods,Nelson-Winnipeg,1995-12-01,322.91275,590.0,26.03991678915918,42.21151291858405,16.548736195545644,79.64571565389633,-13.554113769531227
Lake of the Woods,Nelson-Winnipeg,1996-01-01,322.81975,587.0,20.77549567911774,46.58223583828658,3.746521528228186,110.07103323936462,-19.947851562499977
Lake of the Woods,Nelson-Winnipeg,1996-02-01,322.68325,572.0,15.673775342293084,49.212949350476265,7.045325968647376,151.42793953418732,-13.560644531249977
Lake of the Woods,Nelson-Winnipeg,1996-03-01,322.53925000000004,583.0,13.973274297313765,22.57416257634759,12.03828034340404,171.11194133758545,-9.854406738281227
Lake of the Woods,Nelson-Winnipeg,1996-04-01,322.4345,585.0,17.563176224939525,65.84295071661472,17.905875574797392,149.30211007595062,-1.1061767578124773
Lake of the Woods,Nelson-Winnipeg,1996-05-01,323.05075,930.0,95.9552435670048,90.35224141553044,22.94836862711236,46.319328248500824,6.496301269531273
Lake of the Woods,Nelson-Winnipeg,1996-06-01,323.332,1296.0,77.79455278068781,68.83823778480291,35.27312655933201,0.0004129311435008276,15.318627929687523
Lake of the Woods,Nelson-Winnipeg,1996-07-01,323.23425,1064.0,35.36333702504635,118.36339067667723,72.69068155437708,-7.345365906286457e-22,18.405755615234398
Lake of the Woods,Nelson-Winnipeg,1996-08-01,323.17075,499.0,24.44528666092083,95.62173299491405,97.3523617722094,-7.345365906286457e-22,20.036523437500023
Lake of the Woods,Nelson-Winnipeg,1996-09-01,323.127,361.0,17.695133574306965,109.62983826175332,108.00966527312994,0.0005997333119012183,14.910516357421898
Lake of the Woods,Nelson-Winnipeg,1996-10-01,323.04125,398.0,22.108190052676946,120.00084551982582,83.19958113133907,0.8437599171884358,6.495874023437523
Lake of the Woods,Nelson-Winnipeg,1996-11-01,323.09125,707.0,36.06077400036156,93.37348630651832,64.24784660339355,19.44304071366787,-6.034246826171852
Lake of the Woods,Nelson-Winnipeg,1996-12-01,323.13375,892.0,38.231331622228026,44.6685649221763,15.99694462493062,66.27901643514633,-13.511877441406227
Lake of the Woods,Nelson-Winnipeg,1997-01-01,322.97125,785.0,29.641404398716986,35.88264330755919,5.093528248835355,100.00497847795486,-17.070989990234352
Lake of the Woods,Nelson-Winnipeg,1997-02-01,322.77725000000004,767.0,20.37649997510016,13.109937775880098,6.592360499780625,119.13517117500305,-10.193945312499977
Lake of the Woods,Nelson-Winnipeg,1997-03-01,322.51625,745.0,17.801587819121778,49.969240790233016,10.598652297630906,141.92964136600494,-6.679022216796852
Lake of the Woods,Nelson-Winnipeg,1997-04-01,322.58525000000003,825.0,27.729967259801924,43.97595184855163,12.355244834907353,80.60920983552933,-0.36527099609372726
Lake of the Woods,Nelson-Winnipeg,1997-05-01,322.87825,878.0,55.090840673074126,70.26940793730319,35.66489461809397,3.096991451457143,6.002709960937523
Lake of the Woods,Nelson-Winnipeg,1997-06-01,322.90625,468.0,46.366952592507005,92.56005054339767,42.27283992804587,2.4579234647603698e-05,15.988397216796898
Lake of the Woods,Nelson-Winnipeg,1997-07-01,323.0085,339.0,31.99012519326061,103.52331423200667,79.22353921458125,-7.345365906286457e-22,19.286859130859398
Lake of the Woods,Nelson-Winnipeg,1997-08-01,322.92175000000003,252.0,20.33544931327924,55.90480798855424,110.59057409875095,-7.345365906286457e-22,18.544976806640648
Lake of the Woods,Nelson-Winnipeg,1997-09-01,322.77625,198.7,15.039275167509913,100.52266297861934,104.96040573343635,-7.345365906286457e-22,15.517572021484398
Lake of the Woods,Nelson-Winnipeg,1997-10-01,322.74275,193.9,15.252473414875567,76.36668882332742,85.8152648434043,1.4623209135606885,7.198510742187523
Lake of the Woods,Nelson-Winnipeg,1997-11-01,322.70225,251.9,15.80022624693811,52.28917580097914,61.46150641143322,21.731842309236526,-2.8623413085937273
Lake of the Woods,Nelson-Winnipeg,1997-12-01,322.6255,336.0,16.018085414543748,16.66779298102483,27.68034895416349,32.49847888946533,-4.807165527343727
Lake of the Woods,Nelson-Winnipeg,1998-01-01,322.5415,350.0,14.541834505507722,25.930625619366765,6.610226075281389,49.18026551604271,-10.945928955078102
Lake of the Woods,Nelson-Winnipeg,1998-02-01,322.46725000000004,306.1,12.229467160068452,33.070693258196115,5.736958468332887,53.5011924803257,-3.1705993652343523
Lake of the Woods,Nelson-Winnipeg,1998-03-01,322.49075000000005,276.0,13.769582175882533,24.70474853180349,13.857920217560604,44.19959709048271,-4.526953124999977
Lake of the Woods,Nelson-Winnipeg,1998-04-01,322.51025,208.7,16.863079508766532,23.758240859024227,29.346956871449947,4.363345913589001,5.648583984375023
Lake of the Woods,Nelson-Winnipeg,1998-05-01,322.66175000000004,167.7,21.1172362905927,89.6609181072563,43.57113130390644,6.685552023100172e-05,11.954675292968773
Lake of the Woods,Nelson-Winnipeg,1998-06-01,322.85,172.0,17.84657535608858,108.45130775123835,57.749353582039475,0.00035689049582288135,15.220727539062523
Lake of the Woods,Nelson-Winnipeg,1998-07-01,322.9055,183.10000000000002,15.008228365331888,74.26724745891988,110.87806429713964,-7.345365906286457e-22,19.984368896484398
Lake of the Woods,Nelson-Winnipeg,1998-08-01,322.81600000000003,147.0,12.833835178753361,97.53056080080569,115.2537097223103,-7.345365906286457e-22,20.797082519531273
Lake of the Woods,Nelson-Winnipeg,1998-09-01,322.71375,146.0,10.93416998628527,76.19054988026619,107.95785812661052,-7.345365906286457e-22,15.833276367187523
Lake of the Woods,Nelson-Winnipeg,1998-10-01,322.6535,145.8,15.135729918256402,109.90628087893128,68.81159567274153,0.06627544644288719,8.268243408203148
Lake of the Woods,Nelson-Winnipeg,1998-11-01,322.66375,170.3,18.70452077127993,57.685860665515065,58.56242962181568,21.460626274347305,-0.40552368164060226
Lake of the Woods,Nelson-Winnipeg,1998-12-01,322.61375,270.3,19.89585586125031,27.03934779856354,44.08445046283305,21.583316847682,-9.291662597656227
Lake of the Woods,Nelson-Winnipeg,1999-01-01,322.507,321.0,19.178619026206434,20.957195316441357,5.162537607247941,39.21090438961983,-15.743566894531227
Lake of the Woods,Nelson-Winnipeg,1999-02-01,322.44725,349.0,15.614755684509873,32.79736032709479,8.64912080578506,55.34696206450462,-8.048803710937477
Lake of the Woods,Nelson-Winnipeg,1999-03-01,322.345,340.2,17.253150697797537,57.43655527476221,15.127835504245013,61.81739643216133,-3.2903808593749773
Lake of the Woods,Nelson-Winnipeg,1999-04-01,322.67225,409.0,26.919678202830255,54.8510137014091,22.989691933616996,33.51197764277458,3.8842712402343977
Lake of the Woods,Nelson-Winnipeg,1999-05-01,323.08975,685.0,40.66191252786666,111.74208670854568,35.09953187312931,0.05224955384619534,9.814965820312523
Lake of the Woods,Nelson-Winnipeg,1999-06-01,323.243,1057.0,36.16590402089059,97.94998448342085,50.37051625549793,-7.345365906286457e-22,15.322656250000023
Lake of the Woods,Nelson-Winnipeg,1999-07-01,323.21525,754.0,35.957058309577405,135.21275157108903,96.64725256152451,-7.345365906286457e-22,20.121881103515648
Lake of the Woods,Nelson-Winnipeg,1999-08-01,323.149,534.0,28.160877875052392,100.72956862859428,114.32890663854778,-7.345365906286457e-22,18.878747558593773
Lake of the Woods,Nelson-Winnipeg,1999-09-01,323.17475,451.0,33.87529402971268,172.2366688773036,101.68275330215693,-7.345365906286457e-22,12.542199707031273
Lake of the Woods,Nelson-Winnipeg,1999-10-01,323.118,679.0,39.88124430179596,54.1503137210384,72.62205518782139,0.31830405350774527,5.281762695312523
Lake of the Woods,Nelson-Winnipeg,1999-11-01,322.98800000000006,608.0,34.85076245851815,10.924229572992772,45.08257959969342,1.189228962175548,2.0949951171875227
Lake of the Woods,Nelson-Winnipeg,1999-12-01,322.86800000000005,477.0,27.80782344052568,25.95318469684571,42.781772906892,10.316240601241589,-6.578131103515602
Lake of the Woods,Nelson-Winnipeg,2000-01-01,322.764,410.0,21.116738265845925,22.97675423324108,6.094012598623522,33.88556092977524,-14.872381591796852
Lake of the Woods,Nelson-Winnipeg,2000-02-01,322.66,406.0,16.492271970491856,19.42667568800971,5.016704395529814,38.11636194586754,-8.004187011718727
Lake of the Woods,Nelson-Winnipeg,2000-03-01,322.58925,340.0,14.916174084646627,37.50234248582274,12.7285209891852,6.215767003595829,-1.1595214843749773
Lake of the Woods,Nelson-Winnipeg,2000-04-01,322.58025,230.0,14.879348454996943,51.62433721125126,30.61787341721356,8.864526636898518,2.1441284179687727
Lake of the Woods,Nelson-Winnipeg,2000-05-01,322.656,196.5,19.74945282563567,87.95895101502538,35.84454441443086,0.02691032932489179,9.779626464843773
Lake of the Woods,Nelson-Winnipeg,2000-06-01,322.8895,259.0,26.527612935751677,148.5550543293357,51.90899362787604,-7.345365906286457e-22,13.483148193359398
Lake of the Woods,Nelson-Winnipeg,2000-07-01,323.20475,631.0,28.943956829607487,73.5802548006177,83.96753529086709,-7.345365906286457e-22,19.249993896484398
Lake of the Woods,Nelson-Winnipeg,2000-08-01,323.16450000000003,507.0,29.04723200481385,137.2257675975561,115.73921167291701,-7.345365906286457e-22,19.330072021484398
Lake of the Woods,Nelson-Winnipeg,2000-09-01,323.097,492.0,18.80077295936644,64.57187002524734,106.94433934986591,0.000680353196003125,12.914239501953148
Lake of the Woods,Nelson-Winnipeg,2000-10-01,322.95000000000005,356.0,18.872768676374108,60.98645040765405,63.31327254883945,0.5878733354620636,7.774774169921898
Lake of the Woods,Nelson-Winnipeg,2000-11-01,323.11300000000006,637.0,25.64579830504954,85.60244226828218,61.91241089254618,9.03967209160328,-0.41730346679685226
Lake of the Woods,Nelson-Winnipeg,2000-12-01,323.02925000000005,625.0,26.000540354289114,28.97923899581656,30.99374007433653,31.61948174238205,-17.222555541992165
Lake of the Woods,Nelson-Winnipeg,2001-01-01,322.8995,517.0,21.686751046217978,26.139380992390215,5.059474002337083,52.726827561855316,-10.077917480468727
Lake of the Woods,Nelson-Winnipeg,2001-02-01,322.76050000000004,465.0,16.131899086758494,32.46356779709458,5.963603325653821,71.61062955856323,-15.424902343749977
Lake of the Woods,Nelson-Winnipeg,2001-03-01,322.622,406.0,15.004926244728267,20.769956056028605,11.564717453438789,89.91581201553345,-5.206976318359352
Lake of the Woods,Nelson-Winnipeg,2001-04-01,322.79650000000004,546.0,28.51763041689992,114.37870329245925,12.662941007874906,60.3070966899395,2.6606994628906477
Lake of the Woods,Nelson-Winnipeg,2001-05-01,323.19825000000003,1200.0,74.48931597173214,135.38834499195218,32.50444040168077,0.26289260131306946,9.635461425781273
Lake of the Woods,Nelson-Winnipeg,2001-06-01,323.5595,1370.0,63.21743130683899,98.2544431462884,47.94794018380344,-7.345365906286457e-22,15.219140625000023
Lake of the Woods,Nelson-Winnipeg,2001-07-01,323.40575,1299.0,40.83822772372514,106.30952450446784,91.02510171942413,-7.345365906286457e-22,19.984338378906273
Lake of the Woods,Nelson-Winnipeg,2001-08-01,323.35,1075.0,30.493878410197794,126.00902328267694,123.15614987164736,-7.345365906286457e-22,20.468530273437523
Lake of the Woods,Nelson-Winnipeg,2001-09-01,323.1,842.0,21.605066140182316,63.438196666538715,96.6504542157054,-7.345365906286457e-22,14.422784423828148
Lake of the Woods,Nelson-Winnipeg,2001-10-01,322.87625,432.0,22.253337199799716,113.68644027970731,88.07544549927115,3.5088176373392344,6.024865722656273
Lake of the Woods,Nelson-Winnipeg,2001-11-01,322.85675000000003,473.0,26.93499787710607,52.12986725382507,45.38006731308997,3.8481014780700207,2.7852111816406477
Lake of the Woods,Nelson-Winnipeg,2001-12-01,322.83875,485.0,28.043580416124314,34.59718730300665,49.2858822690323,25.892306119203568,-6.288885498046852
Lake of the Woods,Nelson-Winnipeg,2002-01-01,322.78700000000003,524.0,24.696947948541492,18.781967577524483,8.257490291725844,35.45799478888512,-11.559515380859352
Lake of the Woods,Nelson-Winnipeg,2002-02-01,322.65200000000004,525.0,18.815545132383704,14.925324590876698,9.714835323393345,43.29624027013779,-8.074530029296852
Lake of the Woods,Nelson-Winnipeg,2002-03-01,322.51475,423.0,17.561424407176673,39.45878939703107,13.497515406925231,56.789580732584,-10.254858398437477
Lake of the Woods,Nelson-Winnipeg,2002-04-01,322.43525,357.0,21.212066640146077,56.56852503307164,17.2094302251935,27.57442742586136,0.6668029785156477
Lake of the Woods,Nelson-Winnipeg,2002-05-01,322.51325,245.4,28.487827512435615,74.36517789028585,37.13827196042985,1.3619825476780534,5.833764648437523
Lake of the Woods,Nelson-Winnipeg,2002-06-01,323.064,827.0,38.198602851480246,136.96515932679176,39.633556734770536,-7.27919033709973e-22,15.412652587890648
Lake of the Woods,Nelson-Winnipeg,2002-07-01,323.58525000000003,1400.0,33.89466926455498,80.87379834614694,96.5684202965349,-7.27919033709973e-22,21.377313232421898
Lake of the Woods,Nelson-Winnipeg,2002-08-01,323.177,1007.0,22.300709097180516,127.81457230448723,121.27093132585287,-7.27919033709973e-22,19.007684326171898
Lake of the Woods,Nelson-Winnipeg,2002-09-01,322.87925,433.0,16.72377926297486,62.48693447560072,116.16632575169206,0.00391989624404232,15.910729980468773
Lake of the Woods,Nelson-Winnipeg,2002-10-01,322.6545,228.5,16.350553021766245,68.04701220244169,90.99520579911768,4.007488954812288,2.2508789062500227
Lake of the Woods,Nelson-Winnipeg,2002-11-01,322.56425,198.4,15.397196402773261,27.597725274972618,51.031928742304444,17.194146290421486,-3.1213134765624773
Lake of the Woods,Nelson-Winnipeg,2002-12-01,323.0,198.1,14.71942724310793,22.593989735469222,20.645262207835913,30.125675722956657,-8.012335205078102
Lake of the Woods,Nelson-Winnipeg,2003-01-01,322.46375,238.6,13.18005079519935,14.124844339676201,5.80105630797334,37.99287602305412,-15.815466308593727
Lake of the Woods,Nelson-Winnipeg,2003-02-01,322.39725,246.6,10.575424646958709,14.57399525679648,5.553703755140305,48.32367226481438,-16.829168701171852
Lake of the Woods,Nelson-Winnipeg,2003-03-01,322.33425,211.4,11.688035418046638,27.873656537849456,8.713768474990502,39.82899338006973,-7.399786376953102
Lake of the Woods,Nelson-Winnipeg,2003-04-01,322.34025,204.5,11.460845125839114,51.47272953763604,27.826224686577916,11.47492416203022,2.1111389160156477
Lake of the Woods,Nelson-Winnipeg,2003-05-01,322.374,156.0,15.346960979513824,72.93809158727527,41.5398363256827,0.023324710127781145,10.260797119140648
Lake of the Woods,Nelson-Winnipeg,2003-06-01,322.43325000000004,146.60000000000002,14.591099170502275,100.34234030172229,57.199724251404405,-7.27919033709973e-22,16.150354003906273
Lake of the Woods,Nelson-Winnipeg,2003-07-01,322.4615,146.9,14.476815209491178,102.15483605861664,95.45016707852483,-7.27919033709973e-22,19.855065917968773
Lake of the Woods,Nelson-Winnipeg,2003-08-01,322.40325,152.8,11.702492571203038,77.7303094509989,118.51269705221057,-7.302406020502318e-22,21.339257812500023
Lake of the Woods,Nelson-Winnipeg,2003-09-01,322.3895,96.5,12.654986057896167,125.05879160016775,119.38105802983046,0.012793982932635117,14.178826904296898
Lake of the Woods,Nelson-Winnipeg,2003-10-01,322.40025,117.19999999999999,16.239614400546998,58.20235493592918,66.41393131576478,1.6689251642674208,7.045251464843773
Lake of the Woods,Nelson-Winnipeg,2003-11-01,322.39725,140.3,16.27452322281897,39.29265425540507,65.11601619422436,13.963568955659866,-2.7135681152343523
Lake of the Woods,Nelson-Winnipeg,2003-12-01,322.41325,240.4,16.404153837356716,28.955766872968525,28.061534569133073,27.432924136519432,-6.249792480468727
Lake of the Woods,Nelson-Winnipeg,2004-01-01,322.4305,316.0,14.827883860561997,43.38929813820869,5.619607036351226,54.29195240139961,-18.882650756835915
Lake of the Woods,Nelson-Winnipeg,2004-02-01,322.41150000000005,357.0,12.387507624225691,21.901782078202814,6.313494508503936,80.83101361989975,-9.565344238281227
Lake of the Woods,Nelson-Winnipeg,2004-03-01,322.37275,302.6,14.450049086008221,51.941649755463004,12.54987987340428,89.66769278049469,-4.004400634765602
Lake of the Woods,Nelson-Winnipeg,2004-04-01,322.5555,366.0,20.330960978753865,45.170673402026296,22.895217407494783,29.403258115053177,1.5453430175781477
Lake of the Woods,Nelson-Winnipeg,2004-05-01,322.94075000000004,636.0,41.859340853989124,136.3675482571125,35.19406635314226,1.1122054420411587,6.104791259765648
Lake of the Woods,Nelson-Winnipeg,2004-06-01,323.24150000000003,1127.0,40.87541252374649,66.17707433179021,53.49425249733031,1.966338869507922e-06,12.773736572265648
Lake of the Woods,Nelson-Winnipeg,2004-07-01,323.116,707.0,29.918136540800333,79.22639022581279,77.31090043671429,-7.306051543960571e-22,18.238732910156273
Lake of the Woods,Nelson-Winnipeg,2004-08-01,322.93725,345.6,20.395378291141242,104.8946650698781,110.94078654423356,-7.345365906286457e-22,15.630029296875023
Lake of the Woods,Nelson-Winnipeg,2004-09-01,322.9785,428.0,26.939225499518216,140.00924304127693,74.59413260221481,-7.345365906286457e-22,15.647210693359398
Lake of the Woods,Nelson-Winnipeg,2004-10-01,322.9315,546.0,31.862313277088106,111.21625197120011,78.00701633095741,0.1948641729541123,7.549310302734398
Lake of the Woods,Nelson-Winnipeg,2004-11-01,323.04900000000004,635.0,34.07682292163372,17.702174372971058,59.46358200162649,1.7250316450372338,1.2302795410156477
Lake of the Woods,Nelson-Winnipeg,2004-12-01,322.96500000000003,522.0,30.601556412875652,62.46670265682042,42.26396430749446,26.910211890935898,-11.124578857421852
Lake of the Woods,Nelson-Winnipeg,2005-01-01,322.89475000000004,539.0,23.518560046795756,49.514417885802686,4.229096681228839,77.88392901420593,-16.436102294921852
Lake of the Woods,Nelson-Winnipeg,2005-02-01,322.77275000000003,611.0,16.83491957373917,19.60937399417162,6.41078082844615,100.6288006901741,-9.559149169921852
Lake of the Woods,Nelson-Winnipeg,2005-03-01,322.58225,642.0,16.84925623703748,25.487331266049296,9.567996399709955,110.24513095617294,-6.552679443359352
Lake of the Woods,Nelson-Winnipeg,2005-04-01,322.641,667.0,25.11750441044569,45.58898974210024,23.59305275604129,23.898137733340263,4.609643554687523
Lake of the Woods,Nelson-Winnipeg,2005-05-01,322.8835,644.0,40.567262563854456,128.2537868246436,34.58797023631632,1.0490348795428872,8.119714355468773
Lake of the Woods,Nelson-Winnipeg,2005-06-01,323.26325,1170.0,51.415805937722325,146.90620824694633,37.639973452314734,-7.345365906286457e-22,15.619897460937523
Lake of the Woods,Nelson-Winnipeg,2005-07-01,323.32125,1159.0,42.59034735150635,72.84902455285192,102.01699868775904,-7.345365906286457e-22,19.916040039062523
Lake of the Woods,Nelson-Winnipeg,2005-08-01,323.03825,500.0,27.599280991125852,89.02214001864195,115.86125660687685,-7.345365906286457e-22,18.614801025390648
Lake of the Woods,Nelson-Winnipeg,2005-09-01,322.90075,326.5,21.811053156852722,83.95011769607663,99.9088422395289,-7.345365906286457e-22,15.806390380859398
Lake of the Woods,Nelson-Winnipeg,2005-10-01,322.796,298.3,21.30192768527195,89.0890269074589,70.15593047253788,0.33454207004979253,8.137475585937523
Lake of the Woods,Nelson-Winnipeg,2005-11-01,322.833,392.0,22.379234433174133,102.34240908175707,73.0968383140862,14.846986159682274,-0.40848388671872726
Lake of the Woods,Nelson-Winnipeg,2005-12-01,322.844,579.0,24.81897664256394,33.13116845674813,29.746280109975487,51.69196426868439,-7.529486083984352
Lake of the Woods,Nelson-Winnipeg,2006-01-01,322.72700000000003,647.0,22.55607128608972,29.264329292345792,9.057537274202332,75.2718597650528,-6.453924560546852
Lake of the Woods,Nelson-Winnipeg,2006-02-01,322.5505,629.0,17.196904635056853,19.935776945203543,6.932882941327989,92.48942136764526,-13.196783447265602
